"diseaseId","diseaseName","drugId","drugName","type","mechanismOfAction","actionType","symbol","name","phase","status","source"
"MONDO_0100096","COVID-19","CHEMBL2028850","ICATIBANT","Protein","Bradykinin B2 receptor antagonist","Antagonist","BDKRB2","bradykinin receptor B2",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04978051%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFC2","NADH:ubiquinone oxidoreductase subunit C2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1201563","INTERFERON BETA-1B","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR1","interferon alpha and beta receptor subunit 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04647695%22,https://clinicaltrials.gov/search?id=%22NCT04494399%22,https://clinicaltrials.gov/search?id=%22NCT04356495%22"
"MONDO_0100096","COVID-19","CHEMBL1017","TELMISARTAN","Small molecule","Type-1 angiotensin II receptor antagonist","Antagonist","AGTR1","angiotensin II receptor type 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04920838%22,https://clinicaltrials.gov/search?id=%22NCT04356495%22,https://clinicaltrials.gov/search?id=%22NCT04466241%22,https://clinicaltrials.gov/search?id=%22NCT04360551%22"
"MONDO_0100096","COVID-19","CHEMBL1201828","ECULIZUMAB","Antibody","Complement C5 inhibitor","Inhibitor","C5","complement C5",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04346797%22"
"MONDO_0100096","COVID-19","CHEMBL1690","HYDROXYCHLOROQUINE SULFATE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04328961%22,https://clinicaltrials.gov/search?id=%22NCT04345653%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 8 inhibitor","Inhibitor","MMP8","matrix metallopeptidase 8",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04551755%22"
"MONDO_0100096","COVID-19","CHEMBL3936761","ZANUBRUTINIB","Small molecule","Tyrosine-protein kinase BTK inhibitor","Inhibitor","BTK","Bruton tyrosine kinase",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04382586%22"
"MONDO_0100096","COVID-19","CHEMBL468","THALIDOMIDE","Small molecule","CRL4(CRBN) E3 ubiquitin ligase inhibitor","Inhibitor","RBX1","ring-box 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04273529%22,https://clinicaltrials.gov/search?id=%22NCT04273581%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB2A","tubulin beta 2A class IIa",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04867226%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB11","NADH:ubiquinone oxidoreductase subunit B11",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04407130%22,https://clinicaltrials.gov/search?id=%22NCT04349410%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","JAK1","Janus kinase 1",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04469114%22"
"MONDO_0100096","COVID-19","CHEMBL1201657","HEPARIN SODIUM","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04344756%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 8 inhibitor","Inhibitor","MMP8","matrix metallopeptidase 8",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04482686%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE1A","phosphodiesterase 1A",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFAF3","NADH:ubiquinone oxidoreductase complex assembly factor 3",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","JAK3","Janus kinase 3",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04469114%22"
"MONDO_0100096","COVID-19","CHEMBL1771","CLOPIDOGREL","Small molecule","Purinergic receptor P2Y12 antagonist","Antagonist","P2RY12","purinergic receptor P2Y12",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04368377%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04469114%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","JAK3","Janus kinase 3",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415151%22"
"MONDO_0100096","COVID-19","CHEMBL2108723","PEGINTERFERON LAMBDA-1A","Protein","Interferon lambda receptor agonist","Agonist","IFNLR1","interferon lambda receptor 1",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04388709%22"
"MONDO_0100096","COVID-19","CHEMBL1200973","ESTRADIOL CYPIONATE","Small molecule","Estrogen receptor alpha agonist","Agonist","ESR1","estrogen receptor 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04865029%22"
"MONDO_0100096","COVID-19","CHEMBL1879463","DACTOLISIB","Small molecule","PI3-kinase class I inhibitor","Inhibitor","PIK3CG","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04409327%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 7 inhibitor","Inhibitor","MMP7","matrix metallopeptidase 7",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04482686%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6D","phosphodiesterase 6D",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB4","NADH:ubiquinone oxidoreductase subunit B4",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL1168","RAMIPRIL","Small molecule","Angiotensin-converting enzyme inhibitor","Inhibitor","ACE","angiotensin I converting enzyme",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04366050%22"
"MONDO_0100096","COVID-19","CHEMBL1201414","TINZAPARIN SODIUM","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04808882%22"
"MONDO_0100096","COVID-19","CHEMBL2108723","PEGINTERFERON LAMBDA-1A","Protein","Interferon lambda receptor agonist","Agonist","IFNLR1","interferon lambda receptor 1",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04343976%22"
"MONDO_0100096","COVID-19","CHEMBL79","LIDOCAINE","Small molecule","Sodium channel alpha subunit blocker","Blocker","SCN11A","sodium voltage-gated channel alpha subunit 11",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04901065%22"
"MONDO_0100096","COVID-19","CHEMBL4297442","TD-139","Small molecule","Galectin-3 inhibitor","Inhibitor","LGALS3","galectin 3",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04473053%22"
"MONDO_0100096","COVID-19","CHEMBL3989977","EMAPALUMAB","Antibody","Interferon gamma inhibitor","Inhibitor","IFNG","interferon gamma",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04324021%22"
"MONDO_0100096","COVID-19","CHEMBL1743039","MAVRILIMUMAB","Antibody","Granulocyte-macrophage colony-stimulating factor receptor antagonist","Antagonist","CSF2RB","colony stimulating factor 2 receptor subunit beta",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04447469%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A5","cytochrome P450 family 3 subfamily A member 5",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04459702%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1789941","RUXOLITINIB","Small molecule","Tyrosine-protein kinase JAK1 inhibitor","Inhibitor","JAK1","Janus kinase 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04354714%22"
"MONDO_0100096","COVID-19","CHEMBL1201558","INTERFERON ALFA-2B","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR2","interferon alpha and beta receptor subunit 2",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04349410%22"
"MONDO_0100096","COVID-19","CHEMBL1908391","MASITINIB","Small molecule","Platelet-derived growth factor receptor inhibitor","Inhibitor","PDGFRA","platelet derived growth factor receptor alpha",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04622865%22"
"MONDO_0100096","COVID-19","CHEMBL38","TRETINOIN","Small molecule","Retinoic acid receptor agonist","Agonist","RARA","retinoic acid receptor alpha",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04568096%22,https://clinicaltrials.gov/search?id=%22NCT04396067%22"
"MONDO_0100096","COVID-19","CHEMBL314854","FINGOLIMOD","Small molecule","Sphingosine 1-phosphate receptor agonist","Agonist","S1PR5","sphingosine-1-phosphate receptor 5",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04280588%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Fibroblast growth factor receptor inhibitor","Inhibitor","FGFR3","fibroblast growth factor receptor 3",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04338802%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Fibroblast growth factor receptor inhibitor","Inhibitor","FGFR1","fibroblast growth factor receptor 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04338802%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6D","phosphodiesterase 6D",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL1201561","PEGINTERFERON ALFA-2B","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR1","interferon alpha and beta receptor subunit 1",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04480138%22"
"MONDO_0100096","COVID-19","CHEMBL1690","HYDROXYCHLOROQUINE SULFATE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04374552%22,https://clinicaltrials.gov/search?id=%22NCT04389359%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6G","phosphodiesterase 6G",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL19019","NALTREXONE","Small molecule","Opioid receptors; mu/kappa/delta antagonist","Antagonist","OPRD1","opioid receptor delta 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04708327%22,https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","TYK2","tyrosine kinase 2",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415151%22"
"MONDO_0100096","COVID-19","CHEMBL313006","DALCETRAPIB","Small molecule","Cholesteryl ester transfer protein inhibitor","Inhibitor","CETP","cholesteryl ester transfer protein",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04676867%22"
"MONDO_0100096","COVID-19","CHEMBL3545347","TXA127","Protein","Proto-oncogene Mas agonist","Agonist","MAS1","MAS1 proto-oncogene, G protein-coupled receptor",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04924660%22,https://clinicaltrials.gov/search?id=%22NCT04332666%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6G","phosphodiesterase 6G",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB","tubulin beta class I",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04367168%22"
"MONDO_0100096","COVID-19","CHEMBL1789941","RUXOLITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04338958%22,https://clinicaltrials.gov/search?id=%22NCT04348695%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A7","cytochrome P450 family 3 subfamily A member 7",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04459286%22,https://clinicaltrials.gov/search?id=%22NCT04466241%22,https://clinicaltrials.gov/search?id=%22NCT04331470%22,https://clinicaltrials.gov/search?id=%22NCT04372628%22,https://clinicaltrials.gov/search?id=%22NCT04351724%22,https://clinicaltrials.gov/search?id=%22NCT04499677%22"
"MONDO_0100096","COVID-19","CHEMBL1789941","RUXOLITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04359290%22"
"MONDO_0100096","COVID-19","CHEMBL25","ASPIRIN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS2","prostaglandin-endoperoxide synthase 2",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04365309%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","MT-ND5","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL384467","DEXAMETHASONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04513184%22"
"MONDO_0100096","COVID-19","CHEMBL83","TAMOXIFEN","Small molecule","Estrogen receptor alpha modulator","Modulator","ESR1","estrogen receptor 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04568096%22,https://clinicaltrials.gov/search?id=%22NCT04389580%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A43","cytochrome P450 family 3 subfamily A member 43",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04343768%22,https://clinicaltrials.gov/search?id=%22NCT04276688%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB3","tubulin beta 3 class III",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04756128%22"
"MONDO_0100096","COVID-19","CHEMBL1789941","RUXOLITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04348071%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFA7","NADH:ubiquinone oxidoreductase subunit A7",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL1218","RAMELTEON","Small molecule","Melatonin receptor agonist","Agonist","MTNR1A","melatonin receptor 1A",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04470297%22"
"MONDO_0100096","COVID-19","CHEMBL2108723","PEGINTERFERON LAMBDA-1A","Protein","Interferon lambda receptor agonist","Agonist","IL10RB","interleukin 10 receptor subunit beta",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04534673%22,https://clinicaltrials.gov/search?id=%22NCT04344600%22,https://clinicaltrials.gov/search?id=%22NCT04354259%22"
"MONDO_0100096","COVID-19","CHEMBL4297643","APILIMOD","Small molecule","1-phosphatidylinositol 3-phosphate 5-kinase inhibitor","Inhibitor","PIKFYVE","phosphoinositide kinase, FYVE-type zinc finger containing",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04446377%22"
"MONDO_0100096","COVID-19","CHEMBL742","KETAMINE","Small molecule","Glutamate [NMDA] receptor negative allosteric modulator","Negative allosteric modulator","GRIN2B","glutamate ionotropic receptor NMDA type subunit 2B",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04365985%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE2A","phosphodiesterase 2A",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL1201561","PEGINTERFERON ALFA-2B","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR2","interferon alpha and beta receptor subunit 2",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04480138%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04369742%22,https://clinicaltrials.gov/search?id=%22NCT04605588%22,https://clinicaltrials.gov/search?id=%22NCT04340544%22,https://clinicaltrials.gov/search?id=%22NCT04322396%22,https://clinicaltrials.gov/search?id=%22NCT04373044%22,https://clinicaltrials.gov/search?id=%22NCT04329923%22,https://clinicaltrials.gov/search?id=%22NCT04353271%22,https://clinicaltrials.gov/search?id=%22NCT04335552%22,https://clinicaltrials.gov/search?id=%22NCT04358068%22,https://clinicaltrials.gov/search?id=%22NCT04307693%22"
"MONDO_0100096","COVID-19","CHEMBL1879463","DACTOLISIB","Small molecule","Serine/threonine-protein kinase mTOR inhibitor","Inhibitor","MTOR","mechanistic target of rapamycin kinase",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04584710%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04433078%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB10","NADH:ubiquinone oxidoreductase subunit B10",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A7","cytochrome P450 family 3 subfamily A member 7",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04343768%22,https://clinicaltrials.gov/search?id=%22NCT04276688%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04332042%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE10A","phosphodiesterase 10A",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFA12","NADH:ubiquinone oxidoreductase subunit A12",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFAF2","NADH:ubiquinone oxidoreductase complex assembly factor 2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6B","phosphodiesterase 6B",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL25","ASPIRIN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS2","prostaglandin-endoperoxide synthase 2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04363840%22,https://clinicaltrials.gov/search?id=%22NCT04937088%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE8A","phosphodiesterase 8A",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL4297455","AT-001","Small molecule","Aldose reductase inhibitor","Inhibitor","AKR1B1","aldo-keto reductase family 1 member B",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04365699%22"
"MONDO_0100096","COVID-19","CHEMBL79","LIDOCAINE","Small molecule","Sodium channel alpha subunit blocker","Blocker","SCN10A","sodium voltage-gated channel alpha subunit 10",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04901065%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4B","tubulin beta 4B class IVb",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04756128%22"
"MONDO_0100096","COVID-19","CHEMBL3989798","FORMOTEROL FUMARATE","Small molecule","Beta-2 adrenergic receptor agonist","Agonist","ADRB2","adrenoceptor beta 2",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04331470%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFS6","NADH:ubiquinone oxidoreductase subunit S6",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL25","ASPIRIN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS2","prostaglandin-endoperoxide synthase 2",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04368377%22"
"MONDO_0100096","COVID-19","CHEMBL1201657","HEPARIN SODIUM","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04466670%22,https://clinicaltrials.gov/search?id=%22NCT04635241%22,https://clinicaltrials.gov/search?id=%22NCT04655586%22,https://clinicaltrials.gov/search?id=%22NCT04842292%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB6","NADH:ubiquinone oxidoreductase subunit B6",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL1200689","NITRIC OXIDE","Small molecule","Soluble guanylate cyclase activator","Activator","GUCY1B1","guanylate cyclase 1 soluble subunit beta 1",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04337918%22"
"MONDO_0100096","COVID-19","CHEMBL2109330","IC14","Antibody","Monocyte differentiation antigen CD14 inhibitor","Inhibitor","CD14","CD14 molecule",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04488081%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFS6","NADH:ubiquinone oxidoreductase subunit S6",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL79","LIDOCAINE","Small molecule","Sodium channel alpha subunit blocker","Blocker","SCN5A","sodium voltage-gated channel alpha subunit 5",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04901065%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6C","phosphodiesterase 6C",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4B","tubulin beta 4B class IVb",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04363437%22,https://clinicaltrials.gov/search?id=%22NCT04322565%22,https://clinicaltrials.gov/search?id=%22NCT04375202%22,https://clinicaltrials.gov/search?id=%22NCT04492358%22,https://clinicaltrials.gov/search?id=%22NCT04360980%22,https://clinicaltrials.gov/search?id=%22NCT04359095%22"
"MONDO_0100096","COVID-19","CHEMBL1690","HYDROXYCHLOROQUINE SULFATE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04307693%22,https://clinicaltrials.gov/search?id=%22NCT04329923%22"
"MONDO_0100096","COVID-19","CHEMBL1743050","OLOKIZUMAB","Antibody","Interleukin-6 inhibitor","Inhibitor","IL6","interleukin 6",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04380519%22"
"MONDO_0100096","COVID-19","CHEMBL902","FAMOTIDINE","Small molecule","Histamine H2 receptor antagonist","Antagonist","HRH2","histamine receptor H2",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04724720%22"
